"omega","p0x","px0","n","lambda","bias_e","var_e","bias_a","var_a","bias_sq_e","bias_sq_a","mse_e","mse_a","mse_diff","bias_sq_diff","var_diff"
20,0.1,0.33,420,0.00167372416935521,-0.0148151219566381,0.266112070871706,-0.0149633718596201,0.236259486183361,0.000219487838590062,0.00022390249740927,0.266331558710296,0.23648338868077,-0.0298481700295263,4.41465881920823e-06,-0.0298525846883455
20,0.1,0.33,430,0.0016349633785696,-0.0143318458799957,0.266384699601676,-0.0146255171856064,0.230835510523596,0.00020540180632795,0.000213905752946468,0.266590101408004,0.231049416276543,-0.0355406851314614,8.50394661851839e-06,-0.03554918907808
20,0.1,0.33,440,0.00159795722964923,-0.00173357468077562,0.249038839869644,-0.0143025713628543,0.225655007873562,3.00528117382629e-06,0.00020456354758954,0.249041845150818,0.225859571421151,-0.023182273729667,0.000201558266415713,-0.0233838319960827
20,0.1,0.33,450,0.00156258921472041,-0.0270892317280049,0.246591647342075,-0.0139935695656568,0.220701943278197,0.000733826475613549,0.000195819989188877,0.247325473817689,0.220897763267386,-0.0264277105503025,-0.000538006486424672,-0.0258897040638779
20,0.1,0.33,460,0.00152875291735264,-0.0131341550433346,0.243085963716123,-0.0136976284006577,0.21596165970386,0.000172506028702352,0.000187625023802505,0.243258469744826,0.216149284727662,-0.0271091850171637,1.51189951001538e-05,-0.0271243040122639
20,0.1,0.33,470,0.001496350943116,-0.0100739311962905,0.239603218474864,-0.0134139374995619,0.211420733130505,0.000101484089747595,0.000179933719242153,0.239704702564611,0.211600666849747,-0.0281040357148643,7.84496294945574e-05,-0.0281824853443589
20,0.1,0.33,480,0.00146529398331718,-0.014502511587263,0.220493527962519,-0.0131417521315745,0.20706684555539,0.000210322842338698,0.000172705649087743,0.220703850804858,0.207239551204478,-0.0134642996003797,-3.76171932509552e-05,-0.0134266824071288
20,0.1,0.33,490,0.00143549999295842,-0.00896220950668836,0.216081474906476,-0.0128803866942414,0.202888673377273,8.03211992417752e-05,0.00016590436139319,0.216161796105717,0.203054577738667,-0.0131072183670507,8.55831621514145e-05,-0.0131928015292021
20,0.1,0.33,500,0.00140689346698588,-0.0044844098145318,0.213877182264797,-0.0126292089632953,0.198875789030776,2.01099313846691e-05,0.000159496919038577,0.213897292196181,0.199035285949815,-0.0148620062463663,0.000139386987653908,-0.0150013932340202
20,0.1,0.33,550,0.00127941325554747,-0.00217684863478329,0.195193604097127,-0.0115071483626088,0.180978279855563,4.73866997875788e-06,0.00013241446343909,0.195198342767106,0.181110694319002,-0.0140876484481039,0.000127675793460332,-0.0142153242415642
20,0.1,0.33,600,0.00117311589485383,-0.0168670804195203,0.173831060257998,-0.0105681300671627,0.166036239678939,0.000284498401878567,0.000111685373116469,0.174115558659877,0.166147925052056,-0.0079676336078213,-0.000172813028762098,-0.0077948205790592
20,0.1,0.33,650,0.00108312659842412,-0.0133519178182886,0.166618414372888,-0.00977075641051713,0.153373411405036,0.000178273709426332,9.54676808336615e-05,0.166796688082314,0.153468879085869,-0.0133278089964446,-8.2806028592671e-05,-0.0132450029678519
20,0.1,0.33,700,0.00100595978665807,-0.00662931512886455,0.146419562080076,-0.00908523458980675,0.142505240207913,4.39478190777925e-05,8.2541487551821e-05,0.146463509899154,0.142587781695464,-0.00387572820368973,3.85936684740285e-05,-0.00391432187216376
20,0.1,0.33,750,0.000939057131847221,-0.0146379427719325,0.140682191840175,-0.00848957760152643,0.133075438637942,0.000214269368594372,7.20729278523393e-05,0.140896461208769,0.133147511565795,-0.00774894964297437,-0.000142196440742033,-0.00760675320223234
20,0.1,0.33,800,0.000880498445559702,0.00125715438124097,0.135324535551204,-0.00796720554485333,0.124816177731325,1.58043713827336e-06,6.34763641939416e-05,0.135326115988342,0.124879654095519,-0.0104464618928237,6.18959270556683e-05,-0.0105083578198794
20,0.1,0.33,850,0.000828814389119434,-0.00537772692712979,0.122949470528712,-0.00750538006074768,0.117522237965287,2.89199469027768e-05,5.63307298562688e-05,0.122978390475615,0.117578568695143,-0.0053998217804718,2.7410782953492e-05,-0.00542723256342528
20,0.1,0.33,900,0.000782861488722945,-0.00370035742311847,0.113671950718142,-0.00709415284443019,0.111033724107921,1.3692645058828e-05,5.0327004580137e-05,0.113685643363201,0.111084051112501,-0.00260159225069964,3.6634359521309e-05,-0.00263822661022095
20,0.1,0.33,950,0.000741736544470125,-0.0069862636831366,0.105489554403574,-0.00672564154616796,0.105224206991789,4.88078802503133e-05,4.52342542075406e-05,0.105538362283824,0.105269441245997,-0.000268921037827802,-3.57362604277272e-06,-0.000265347411785022
20,0.1,0.33,1000,0.000704716670330389,-0.0114773530112133,0.101154143911854,-0.00639352002124086,0.0999924031899071,0.000131729632144008,4.08770982620077e-05,0.101285873543998,0.100033280288169,-0.00125259325582891,-9.08525338820001e-05,-0.00116174072194691
20,0.1,0.33,1000,0.000704716670330389,-0.000392607878496598,0.102229045841964,-0.00639352002124086,0.0999924031899071,1.54140946257599e-07,4.08770982620077e-05,0.102229199982911,0.100033280288169,-0.0021959196947415,4.07229573157501e-05,-0.00223664265205725
20,0.1,0.33,1100,0.000640756678671712,-0.00256511339093457,0.0950661739964596,-0.00581882572041297,0.0909484132625014,6.57980670835185e-06,3.38587327645395e-05,0.0950727538031679,0.090982271995266,-0.00409048180790196,2.72789260561876e-05,-0.00411776073395816
20,0.1,0.33,1200,0.000587440643660275,-0.00465433900854784,0.085537447968761,-0.00533891693447783,0.0834047393138707,2.16628716064901e-05,2.85040340332541e-05,0.0855591108403675,0.0834332433479039,-0.00212586749246362,6.84116242676407e-06,-0.00213270865489039
20,0.1,0.33,1300,0.000542315680083576,-0.00540240098285727,0.077795229863427,-0.00493213213876496,0.0770166398206218,2.91859363795772e-05,2.43259274342383e-05,0.0778244157998065,0.077040965748056,-0.000783450051750539,-4.86000894533894e-06,-0.0007785900428052
20,0.1,0.33,1400,0.000503628822893005,-0.0051724665985553,0.0731204535793054,-0.00458294262856447,0.0715374790607823,2.67544107131703e-05,2.10033631367134e-05,0.0731472079900186,0.071558482423919,-0.00158872556609953,-5.75104757645688e-06,-0.00158297451852306
20,0.1,0.33,1500,0.000470094001445015,-0.00713512322651377,0.067511453643032,-0.00427992570518319,0.066786146409265,5.09099834575363e-05,1.83177640418879e-05,0.0675623636264895,0.0668044641733069,-0.000757899453182664,-3.25922194156485e-05,-0.000725307233767014
20,0.1,0.33,1600,0.000440746299737522,-0.0110079969024288,0.0640266830956809,-0.00401449178609826,0.0626266509939107,0.000121175995803882,1.61161443006504e-05,0.0641478590914848,0.0626427671382114,-0.00150509195327343,-0.000105059851503232,-0.0014000321017702
20,0.1,0.33,1700,0.000414847599545423,-0.0040319333717771,0.0615441970809629,-0.0037800573734272,0.0589548946829288,1.62564867144498e-05,1.42888337464013e-05,0.0615604535676773,0.0589691835166752,-0.00259127005100211,-1.96765296804852e-06,-0.00258930239803405
20,0.1,0.33,1800,0.000391823644273944,0.000671698419236311,0.0598904198315158,-0.00357149173775247,0.0556898404426462,4.51178766404559e-07,1.27555532328342e-05,0.0598908710102822,0.055702595995879,-0.00418827501440325,1.23043744664296e-05,-0.00420057938886968
20,0.1,0.33,1900,0.000371220958484401,-0.00620013676590236,0.0519874295400898,-0.00338473715888598,0.0527674614569429,3.84416959158942e-05,1.14564456347436e-05,0.0520258712360057,0.0527789179025776,0.000753046666571902,-2.69852502811507e-05,0.000780031916853052
20,0.1,0.33,2000,0.000352676679885676,-0.00554590068239103,0.0497575782475357,-0.00321654236880761,0.0501365004499525,3.07570143789452e-05,1.03461448103345e-05,0.0497883352619147,0.0501468465947628,0.000358511332848095,-2.04108695686108e-05,0.000378922202416705
50,0.1,0.33,50,0.0130052446520973,-0.998704166687208,0.607453385867512,-0.0589974577663546,3.74645426654457,0.99741001255839,0.00348070002289279,1.6048633984259,3.74993496656747,2.14507156814157,-0.993929312535497,3.13900088067706
50,0.1,0.33,55,0.011854204848469,-0.90040349484205,0.587563987001903,-0.0580830834289723,3.42417184207119,0.810726453523778,0.00337364458061695,1.39829044052568,3.4275454866518,2.02925504612612,-0.807352808943161,2.83660785506928
50,0.1,0.33,60,0.0108903458879045,-0.84569068948737,0.543122947775687,-0.0566578996193792,3.15390267265137,0.715192742285623,0.00321011758927965,1.25831569006131,3.15711279024065,1.89879710017934,-0.711982624696343,2.61077972487568
50,0.1,0.33,65,0.0100714423761037,-0.770584054658762,0.563094550749042,-0.0549778868613988,2.92379981098029,0.593799785294338,0.00302256804374477,1.15689433604338,2.92682237902404,1.76992804298066,-0.590777217250594,2.36070526023125
50,0.1,0.33,70,0.0093670812980232,-0.743666564256185,0.556521055733047,-0.0531900146085871,2.7254084323917,0.553039958792599,0.00282917765406171,1.10956101452565,2.72823761004577,1.61867659552012,-0.550210781138538,2.16888737665866
50,0.1,0.33,75,0.00875480143326919,-0.673976288250434,0.542710883302063,-0.0513795210958867,2.55251926945328,0.454244037123832,0.00263985518804267,0.996954920425895,2.55515912464132,1.55820420421543,-0.451604181935789,2.00980838615122
50,0.1,0.33,80,0.00821765395959077,-0.643060389382012,0.537712335052863,-0.0495956866611946,2.40046189909338,0.413526664392145,0.0024597321353954,0.951238999445008,2.40292163122878,1.45168263178377,-0.41106693225675,1.86274956404052
50,0.1,0.33,85,0.00774260915379582,-0.577840145265524,0.53570595005971,-0.0478663944857296,2.26565141448855,0.333899233480482,0.00229119172106349,0.869605183540192,2.26794260620961,1.39833742266942,-0.331608041759418,1.72994546442884
50,0.1,0.33,90,0.00731948552313956,-0.56947263439131,0.567714903832849,-0.0462066037298314,2.1452877171282,0.324299081320578,0.00213505022824567,0.892013985153427,2.14742276735645,1.25540878220302,-0.322164031092333,1.57757281329535
50,0.1,0.33,95,0.0069402118717921,-0.52950534483838,0.546737742760704,-0.0446234019117372,2.03715026249616,0.280375910212412,0.00199124799817643,0.827113652973116,2.03914151049433,1.21202785752122,-0.278384662214235,1.49041251973545
50,0.1,0.33,100,0.00659830748978954,-0.479562152129994,0.546322074038045,-0.0431190778715355,1.93945445977484,0.229979857755551,0.00185925487649154,0.776301931793596,1.94131371465133,1.16501178285773,-0.22812060287906,1.39313238573679
50,0.1,0.33,105,0.00628850877662236,-0.454566711754641,0.544196231839083,-0.0416930202675494,1.85074901997931,0.206630895435427,0.00173830793903028,0.75082712727451,1.85248732791834,1.10166020064383,-0.204892587496396,1.30655278814023
50,0.1,0.33,110,0.00600649633073607,-0.426422572492836,0.555841286540372,-0.0403429041391645,1.76984117155733,0.181836210331408,0.00162754991438182,0.73767749687178,1.77146872147171,1.03379122459993,-0.180208660417026,1.21399988501696
50,0.1,0.33,115,0.00574869232035785,-0.433997341059817,0.577660538022369,-0.0390654380103709,1.6957412533204,0.188353692046991,0.00152610844694213,0.76601423006936,1.69726736176735,0.931253131697986,-0.186827583600049,1.11808071529803
50,0.1,0.33,120,0.00551210788891038,-0.394104414908577,0.56034065199734,-0.0378568355780124,1.62762104118494,0.155318289850432,0.00143313999998067,0.715658941847772,1.62905418118492,0.913395239337146,-0.153885149850451,1.0672803891876
50,0.1,0.33,125,0.0052942267507355,-0.36904969400874,0.556314165905796,-0.0367131126459919,1.56478197684545,0.136197676647944,0.00134785264015729,0.69251184255374,1.56612982948561,0.873617986931867,-0.134849824007787,1.00846781093965
50,0.1,0.33,130,0.00509291534424701,-0.364693351104267,0.570000463299898,-0.0356302721071304,1.50663064655918,0.13300124033966,0.00126951629042816,0.703001703639558,1.5079001628496,0.804898459210046,-0.131731724049232,0.936630183259279
50,0.1,0.33,135,0.00490635273258915,-0.328523651369891,0.559084940236696,-0.0346044167211146,1.45265964307617,0.107927789509405,0.00119746565660855,0.667012729746101,1.45385710873278,0.786844378986676,-0.106730323852797,0.893574702839473
50,0.1,0.33,140,0.004732975367033,-0.3154800523834,0.575318700401578,-0.0336318151569303,1.40243247567723,0.099527663451833,0.00113109899074992,0.674846363853411,1.40356357466798,0.728717210814572,-0.0983965644610831,0.827113775275655
50,0.1,0.33,145,0.00457143316212768,-0.299804617765763,0.563560070335328,-0.0327089377869487,1.3555715600071,0.089882808833675,0.00106987461115048,0.653442879169003,1.35664143461825,0.703198555449245,-0.0888129342225245,0.792011489671769
50,0.1,0.33,150,0.00442055426921669,-0.282492695185529,0.561211101588763,-0.0318324729944351,1.31174857619259,0.0798021228331843,0.00101330633694144,0.641013224421948,1.31276188252954,0.671748658107589,-0.0787888164962428,0.750537474603831
50,0.1,0.33,155,0.00427931660291705,-0.279264446549632,0.577259558362784,-0.0309993310628564,1.27067666615094,0.0779886311066725,0.000960958526344571,0.655248189469456,1.27163762467729,0.616389435207831,-0.0770276725803279,0.693417107788158
50,0.1,0.33,160,0.00414682465701138,-0.267539800426511,0.569581127521904,-0.0302066403080515,1.23210407228211,0.0715775448122576,0.000912441118700004,0.641158672334162,1.23301651340081,0.591857841066653,-0.0706651036935576,0.66252294476021
50,0.1,0.33,165,0.0040222904978209,-0.244728099527639,0.582753554884261,-0.0294517385313366,1.19580891538423,0.0598918426984099,0.00086740490251822,0.642645397582671,1.19667632028675,0.554030922704078,-0.0590244377958917,0.61305536049997
50,0.1,0.33,170,0.00390501808247944,-0.225084820374537,0.576870707508655,-0.0287321618230479,1.16159488009584,0.0506631763630378,0.000825537123025814,0.627533883871692,1.16242041721886,0.53488653334717,-0.049837639240012,0.584724172587181
50,0.1,0.33,175,0.00379439024275552,-0.23241085397422,0.584502366770413,-0.0280456320474084,1.12928762862742,0.0540148050450262,0.000786557476938621,0.63851717181544,1.13007418610435,0.491557014288915,-0.0532282475680876,0.544785261857003
50,0.1,0.33,180,0.00368985782038616,-0.200568799440354,0.585349566047093,-0.0273900438722228,1.09873180297934,0.0402278433089449,0.000750214503322288,0.625577409356038,1.09948201748266,0.473904608126623,-0.0394776288056227,0.513382236932246
50,0.1,0.33,185,0.00359093055013953,-0.191883040151451,0.568071120546216,-0.0267634518935143,1.06978850575826,0.0368191010977633,0.000716282357256452,0.60489022164398,1.07050478811551,0.465614566471534,-0.0361028187405069,0.501717385212041
50,0.1,0.33,190,0.0034971693711672,-0.173317273837876,0.578289006466878,-0.0261640581950243,1.04233317259097,0.0300388774105934,0.000684557941232619,0.608327883877471,1.04301773053221,0.434689846654735,-0.0293543194693608,0.464044166124095
50,0.1,0.33,195,0.00340817991223475,-0.174770272153323,0.57513187832709,-0.0255902005418832,1.01625376678503,0.0305446480285465,0.000654858363773797,0.605676526355637,1.0169086251488,0.411232098793162,-0.0298897896647727,0.441121888457935
50,0.1,0.33,200,0.00332360694692473,-0.177527533382627,0.582833712897219,-0.0250403413142102,0.991449240599664,0.0315160251089196,0.000627018693132141,0.614349738006138,0.992076259292796,0.377726521286657,-0.0308890064157874,0.408615527702445
50,0.1,0.33,250,0.00266283292079832,-0.121302451460154,0.565070630416696,-0.0205941623042382,0.796980641254588,0.0147142847302431,0.000424119521013304,0.579784915146939,0.797404760775601,0.217619845628662,-0.0142901652092298,0.231910010837892
50,0.1,0.33,260,0.00256100119996958,-0.105910953698594,0.571061977620532,-0.0198853412665898,0.766902820078282,0.0112171301133456,0.000395426797288737,0.582279107733878,0.767298246875571,0.185019139141693,-0.0108217033160569,0.19584084245775
50,0.1,0.33,270,0.00246667107568952,-0.0801447243631435,0.566448120867048,-0.0192231190249678,0.739014250170261,0.00642317684324424,0.000369528305048077,0.572871297710292,0.739383778475309,0.166512480765017,-0.00605364853819616,0.172566129303213
50,0.1,0.33,280,0.00237904306972173,-0.0858889417466631,0.557042253698168,-0.0186031098480036,0.713084144113054,0.00737691031436168,0.000346075696016889,0.564419164012529,0.713430219809071,0.149011055796542,-0.00703083461834479,0.156041890414886
50,0.1,0.33,290,0.00229742741170883,-0.0906017797728205,0.556318316095563,-0.0180214525102894,0.688913073348843,0.00820868249800266,0.000324772750580615,0.564526998593566,0.689237846099424,0.124710847505858,-0.00788390974742205,0.13259475725328
50,0.1,0.33,300,0.00222122584509982,-0.066143958768357,0.55347432054757,-0.0174747357674938,0.666327813596757,0.00437502328155011,0.000305366390143727,0.55784934382912,0.666633179986901,0.108783836157781,-0.00406965689140638,0.112853493049187
50,0.1,0.33,310,0.00214991693762728,-0.0744245040674127,0.544373981165309,-0.016959935852347,0.645177175265304,0.00553900680568034,0.000287639424115724,0.549912987970989,0.64546481468942,0.0955518267184304,-0.00525136738156461,0.100803194099995
50,0.1,0.33,320,0.00208304413327528,-0.0753216895298765,0.529731290237212,-0.016474363868858,0.625328605913584,0.00567335691363511,0.000271404664883535,0.535404647150847,0.625600010578468,0.0901953634276204,-0.00540195224875157,0.095597315676372
50,0.1,0.33,330,0.00202020596682982,-0.0485875932195303,0.534857797997729,-0.0160156213580739,0.606665402882365,0.00236075421486655,0.000256500127485192,0.537218552212595,0.606921903009851,0.0697033507972554,-0.00210425408738136,0.0718076048846368
50,0.1,0.33,340,0.00196104799772113,-0.0603038634425364,0.532907960988937,-0.0155815626301755,0.589084411899415,0.00363655594609607,0.000242785093998082,0.536544516935033,0.589327196993413,0.0527826800583796,-0.00339377085209799,0.0561764509104775
50,0.1,0.33,350,0.0019052561207607,-0.0626406602431886,0.521946042269415,-0.0151702627176123,0.57249411555203,0.00392385231570259,0.000230136870921379,0.525869894585118,0.572724252422951,0.0468543578378334,-0.00369371544478121,0.0505480732826147
50,0.1,0.33,360,0.00185255098714944,-0.030095184660881,0.516679875949093,-0.0147799900137428,0.55681303665459,0.000905720139772528,0.000218448104806337,0.517585596088866,0.557031484759397,0.0394458886705311,-0.000687272034966191,0.0401331607054973
50,0.1,0.33,370,0.00180268332655026,-0.042602802631551,0.504154794052839,-0.0144091828307363,0.541968397582591,0.00181499879206289,0.000207624549849585,0.505969792844902,0.54217602213244,0.0362062292875379,-0.00160737424221331,0.0378136035297513
50,0.1,0.33,380,0.00175543000488912,-0.0431470042795272,0.500570013336603,-0.0140564292472614,0.527894988924815,0.00186166397829754,0.000197583203183266,0.5024316773149,0.528092572127998,0.0256608948130981,-0.00166408077511427,0.0273249755882123
50,0.1,0.33,390,0.0017105906863347,-0.0625951749158893,0.494660262964366,-0.0137204497271954,0.514534210278463,0.00391815592275078,0.000188250740716497,0.498578418887117,0.514722461019179,0.0161440421320622,-0.00372990518203428,0.0198739473140965
50,0.1,0.33,400,0.00166798499411857,-0.0328717262612686,0.49893968259239,-0.0134000820804085,0.501833253373695,0.00108055038739577,0.000179562199761686,0.500020232979785,0.502012815573457,0.00199258259367185,-0.000900988187634087,0.00289357078130592
50,0.1,0.33,410,0.00162745008533711,-0.0219787546618937,0.483150913935392,-0.013094268409757,0.489744403474719,0.000483065656487714,0.00017145986518676,0.483633979591879,0.489915863339906,0.00628188374802652,-0.000311605791300954,0.00659348953932748
50,0.1,0.33,420,0.00158883857098276,-0.0257011883041609,0.485597633186946,-0.0128020437480501,0.478224439542068,0.000660551080245937,0.00016389232412699,0.486258184267192,0.478388331866195,-0.0078698524009963,-0.000496658756118948,-0.00737319364487737
50,0.1,0.33,430,0.0015520167251989,-0.0210798972920672,0.491982982791195,-0.0125225261375676,0.467234117237138,0.0004443620698441,0.000156813660866064,0.49242734486104,0.467390930898004,-0.0250364139630352,-0.000287548408978036,-0.0247488655540571
50,0.1,0.33,440,0.00151686293790124,-0.0142955577188464,0.485100038224003,-0.0122549079447863,0.456737721717378,0.000204362970492868,0.000150182768735185,0.485304401194495,0.456887904486113,-0.0284164967083825,-5.41802017576831e-05,-0.0283623165066248
50,0.1,0.33,450,0.00148326637303386,-0.024482409150802,0.480047081898959,-0.0119984482359983,0.446702679469496,0.000599388357827274,0.000143962760071931,0.480646470256787,0.446846642229568,-0.0337998280272183,-0.000455425597755343,-0.033344402429463
50,0.1,0.33,460,0.001451125801269,-0.0188915433175199,0.464825015172441,-0.0117524660667955,0.437099220281101,0.000356890408917729,0.000138120458651179,0.465181905581359,0.437237340739752,-0.0279445648416065,-0.00021876995026655,-0.02772579489134
50,0.1,0.33,470,0.00142034858125189,-0.0167987328251198,0.457621985396127,-0.0115163345610257,0.427900081952461,0.000282197424529757,0.000132625961721475,0.457904182820657,0.428032707914182,-0.0298714749064743,-0.000149571462808282,-0.029721903443666
50,0.1,0.33,480,0.00139084976779497,-0.0141102265276714,0.429961083867887,-0.0112894756736557,0.419080251572286,0.0001990984926622,0.000127452260986063,0.430160182360549,0.419207703833272,-0.0109524785272764,-7.1646231676137e-05,-0.0108808322956003
50,0.1,0.33,490,0.00136255132894097,-0.0298713393563266,0.423981758459149,-0.0110713555476824,0.410616738180978,0.000892296914940825,0.000122574913663198,0.424874055374089,0.410739313094641,-0.014134742279448,-0.000769722001277627,-0.0133650202781704
50,0.1,0.33,500,0.00133538145669872,-0.0233357037750932,0.423663394793711,-0.0108614803883878,0.402488372465965,0.000544555070678899,0.000117971756227333,0.42420794986439,0.402606344222192,-0.0216016056421973,-0.000426583314451565,-0.0211750223277457
50,0.1,0.33,550,0.00121431189295778,-0.00253951235699601,0.424483580906128,-0.00992086922329591,0.366239660583603,6.44912301133543e-06,9.842364614574e-05,0.424490030029139,0.366338084229748,-0.0581519457993905,9.19745231344045e-05,-0.0582439203225249
50,0.1,0.33,600,0.00111337048877554,-0.00815496525413373,0.363728640371695,-0.00912989492642727,0.33598154170109,6.65034582961284e-05,8.33549813676024e-05,0.363795143829991,0.336064896682458,-0.0277302471475335,1.6851523071474e-05,-0.027747098670605
50,0.1,0.33,650,0.00102792293220492,-0.00936868419807402,0.351845901597338,-0.00845554160033932,0.310342158534835,8.77722436032418e-05,7.14961837550688e-05,0.351933673840941,0.31041365471859,-0.0415200191223507,-1.6276059848173e-05,-0.0415037430625025
50,0.1,0.33,700,0.000954656181474237,-0.000765248732842227,0.320264056534731,-0.00787382519606841,0.288338864669903,5.85605623116635e-07,6.19971232182418e-05,0.320264642140354,0.288400861793121,-0.0318637803472331,6.14115175951251e-05,-0.0319251918648283
50,0.1,0.33,750,0.000891138916859919,-0.00885504057582365,0.304441187664377,-0.00736690748690005,0.269249325144216,7.84117435994832e-05,5.42713259205441e-05,0.304519599407977,0.269303596470137,-0.0352160029378401,-2.41404176789391e-05,-0.0351918625201612
50,0.1,0.33,800,0.000835546515970115,0.0058103920974224,0.299909518278274,-0.00692124858244499,0.252530665614371,3.37606563257887e-05,4.79036819399967e-05,0.2999432789346,0.252578569296311,-0.0473647096382896,1.4143025614208e-05,-0.0473788526639038
50,0.1,0.33,850,0.000786482926325383,-0.00058344741556704,0.275447281173823,-0.00652638726226917,0.23776699518672,3.40410886731858e-07,4.25937306971093e-05,0.275447621584709,0.237809588917417,-0.0376380326672925,4.22533198103775e-05,-0.0376802859871029
50,0.1,0.33,900,0.000742861815380695,-0.00796709216407399,0.262394223745066,-0.00617411386315324,0.224634327144219,6.34745575508491e-05,3.8119681995181e-05,0.262457698302617,0.224672446826214,-0.0377852514764025,-2.53548755556681e-05,-0.0377598966008468
50,0.1,0.33,950,0.000703825193209984,0.00283449601831709,0.23156615960158,-0.00585789597435384,0.212876520258583,8.03436767785544e-06,3.43149452463509e-05,0.231574193969258,0.212910835203829,-0.0186633587654289,2.62805775684954e-05,-0.0186896393429974
50,0.1,0.33,1000,0.000668686411979513,-0.0105457773566506,0.224937950328715,-0.00557247124208538,0.202288402168665,0.000111213420056045,3.10524357438685e-05,0.225049163748771,0.202319454604409,-0.0227297091443619,-8.01609843121767e-05,-0.0226495481600497
50,0.1,0.33,1000,0.000668686411979513,0.000802766581859959,0.230328941290382,-0.00557247124208538,0.202288402168665,6.44434184951123e-07,3.10524357438685e-05,0.230329585724567,0.202319454604409,-0.0280101311201582,3.04080015589174e-05,-0.0280405391217171
50,0.1,0.33,1100,0.000607979159950753,0.00309552542926461,0.206827599449894,-0.00507761531490769,0.183986201471534,9.58227768322386e-06,2.57821772861851e-05,0.206837181727578,0.18401198364882,-0.0228251980787579,1.61998996029613e-05,-0.0228413979783608
50,0.1,0.33,1200,0.000557377206694759,0.00180315188008651,0.183327166366299,-0.00466344515856688,0.168721134648813,3.2513567026595e-06,2.17477207469609e-05,0.183330417723001,0.16874288236956,-0.0145875353534415,1.84963640443014e-05,-0.0146060317174858
50,0.1,0.33,1300,0.000514551236144537,0.00843919556165362,0.168502556595795,-0.00431172189020214,0.155795112362929,7.12200217278342e-05,1.85909456584483e-05,0.168573776617522,0.155813703308587,-0.0127600733089351,-5.26290760693859e-05,-0.0127074442328657
50,0.1,0.33,1400,0.000477836741918007,-0.00584178562122162,0.165550099779141,-0.00400931678616726,0.144708767430679,3.41264592443116e-05,1.60746210918425e-05,0.165584226238385,0.14472484205177,-0.0208593841866145,-1.80518381524691e-05,-0.0208413323484621
50,0.1,0.33,1500,0.000446012644507554,0.000858332612869273,0.13989712705324,-0.00374653927110792,0.135095439601958,7.36734874314992e-07,1.40365565099539e-05,0.139897863788114,0.135109476158468,-0.00478838762964562,1.32998216356389e-05,-0.00480168745128126
50,0.1,0.33,1600,0.000418162849605117,-0.00802058431023722,0.136418065842236,-0.00351608089097832,0.126679837500121,6.43297726776235e-05,1.23628248319029e-05,0.136482395614914,0.126692200324953,-0.00979019528996064,-5.19669478457206e-05,-0.00973822834211494
50,0.1,0.33,1700,0.000393586625307151,-0.0050397442607939,0.130277811672013,-0.00331232589659048,0.11925124671409,2.5399022214205e-05,1.09715028452239e-05,0.130303210694227,0.119262218216935,-0.0110409924772916,-1.44275193689811e-05,-0.0110265649579226
50,0.1,0.33,1800,0.000371738828818455,-0.0156814436406107,0.114080227002159,-0.00313088810729656,0.112645643142833,0.000245907674653651,9.80246034041103e-06,0.114326134676813,0.112655445603174,-0.00167068907363895,-0.00023610521431324,-0.0014345838593257
50,0.1,0.33,1900,0.000352188994108411,-0.00426286189020297,0.106783043545417,-0.00296829191792746,0.106733439500818,1.81719914949449e-05,8.81075691003349e-06,0.106801215536912,0.106742250257728,-5.89652791841283e-05,-9.36123458491138e-06,-4.96040445992219e-05
50,0.1,0.33,2000,0.000334592684112032,-0.00795760399500622,0.101977133871839,-0.00282174770000567,0.101410898413714,6.3323461341339e-05,7.96226008248729e-06,0.102040457333181,0.101418860673797,-0.000621596659383994,-5.53612012588517e-05,-0.000566235458125133
2,0.33,0.33,50,0.0903893266669496,-0.253276594106651,0.175120060891609,-0.287211702151987,0.164952431538483,0.0641490331222652,0.0824905618530419,0.239269094013874,0.247442993391525,0.00817389937765067,0.0183415287307767,-0.010167629353126
2,0.33,0.33,55,0.085071865126701,-0.238668527295317,0.16397269684416,-0.27086137988749,0.159477426435103,0.0569626659213152,0.0733658871145554,0.220935362765476,0.232843313549659,0.0119079507841832,0.0164032211932401,-0.0044952704090569
2,0.33,0.33,60,0.0803452790669003,-0.230972029335372,0.160327536292366,-0.256241976220893,0.15421398417461,0.0533480783353,0.0656599503775888,0.213675614627665,0.219873934552198,0.00619831992453287,0.0123118720422889,-0.00611355211775602
2,0.33,0.33,65,0.076116265414764,-0.221323606131858,0.152949576546778,-0.243098953370202,0.149178328214375,0.0489841386312099,0.0590971011296876,0.201933715177988,0.208275429344062,0.0063417141660739,0.0101129624984778,-0.00377124833240386
2,0.33,0.33,70,0.0723101830315742,-0.208713042735418,0.143778729472441,-0.231223585807843,0.144376515966368,0.0435611342078764,0.0534643466338369,0.187339863680318,0.197840862600205,0.0105009989198877,0.00990321242596051,0.000597786493927221
2,0.33,0.33,75,0.0688666090958151,-0.206727172358707,0.141973412221456,-0.220443670539979,0.139807670292379,0.0427361237914265,0.0485954118811386,0.184709536012882,0.188403082173517,0.0036935461606348,0.0058592880897121,-0.00216574192907731
2,0.33,0.33,80,0.0657361074597217,-0.199733600422599,0.140236895986056,-0.210616191691951,0.1354663777491,0.0398935111377746,0.0443591802028208,0.180130407123831,0.179825557951921,-0.000304849171910038,0.00446566906504615,-0.00477051823695621
